map_id,metric,age,count,min,median,mean,max,range,std,cv
12,gini,1,75,0.058600000000000096,0.058800000000000074,0.058792000000000115,0.058800000000000074,0.00019999999999997797,3.9191835884526456e-05,0.0006666185175623619
12,gini,2,74,0.1133798800000001,0.11375452000000008,0.11368274054054076,0.11394460000000006,0.000564719999999963,0.0001179443805232181,0.0010374871327205346
12,gini,3,73,0.1644224366760001,0.16495053144000005,0.16491280514704101,0.16549102296000007,0.0010685862839999727,0.00023133324472813987,0.00140276095917401
12,gini,4,72,0.19646116537255243,0.21266107700626213,0.21227900471031824,0.21368737988201902,0.017226214509466597,0.0027016241820806432,0.012726761112185134
12,gini,5,71,0.22632362820591,0.2571390523159016,0.25629646781693693,0.2587582009517829,0.032434572745872914,0.004768845556562435,0.01860675489280892
12,gini,6,68,0.2695645827242511,0.29905154894217467,0.2978225300632792,0.30092683746663573,0.03136225474238463,0.005548940712810922,0.018631702281328155
12,gini,7,64,0.3098982567163675,0.337858314079089,0.33619530879981446,0.3403755079175206,0.030477251201153077,0.006964690882363491,0.02071620483708348
12,gini,8,59,0.3475295658360944,0.37441131792219173,0.3727286907497586,0.37731102563868146,0.029781459802587062,0.0067924005891990425,0.018223444445706227
12,gini,9,54,0.35707245997263737,0.4085394720657778,0.40593502094777306,0.41187498912381415,0.05480252915117678,0.009481868751692483,0.023358094922567435
12,gini,10,48,0.36608654907918436,0.44034087458841553,0.4352770073542014,0.44426369623695783,0.07817714715777346,0.014545688246604262,0.03341708383592126
12,entropy,0,76,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
12,entropy,1,75,0.15383759322861115,0.16770053683981004,0.167146019095362,0.16770053683981007,0.013862943611198913,0.0027165710544330593,0.0162526817517752
12,entropy,2,74,0.28685479088589794,0.3171667098445866,0.3076721511755823,0.33145452176655904,0.044599730880661104,0.01315965095791995,0.04277166752869357
12,entropy,3,73,0.3981463764014004,0.4361762511459706,0.42982319476065545,0.466979329391762,0.06883295299036163,0.017960015400611047,0.04178465848175545
12,entropy,4,72,0.4979820957733645,0.5396855225639667,0.5408185388536464,0.5915424214222978,0.09356032564893335,0.024772739033645123,0.045806009324597136
12,entropy,5,71,0.5672203313785864,0.6342077069470855,0.6425196218767394,0.7198289769756946,0.15260864559710818,0.031401993474926115,0.04887320543332801
12,entropy,6,68,0.6571176231977282,0.737410614664554,0.7401758503401036,0.8274782519016214,0.17036062870389324,0.03771521782903078,0.05095440200014767
12,entropy,7,64,0.7400682139173765,0.8268795004590419,0.8322755901414204,0.9273860300828227,0.18731781616544618,0.0427967340611196,0.05142134957225836
12,entropy,8,59,0.8173245436612142,0.9212088279191187,0.9255643631370777,1.005549565850424,0.1882250221892099,0.04244477214857842,0.045858261012467566
12,entropy,9,54,0.8644595261173743,1.0101851295729605,1.0104986638322744,1.111384338992284,0.24692481287490964,0.05011004234457721,0.04958941969753522
12,entropy,10,48,0.8814567060462947,1.0916874285891174,1.085911231040564,1.1890868988852166,0.3076301928389219,0.06474710487309898,0.05962467559254884
12,map_uncertainty,0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,map_uncertainty,1,75,0.030000000000000027,0.030000000000000027,0.030000000000000047,0.030000000000000027,0.0,2.0816681711721685e-17,6.938893903907218e-16
12,map_uncertainty,2,74,0.05900000000000005,0.05900000000000005,0.05904864864864867,0.05910000000000004,9.999999999998899e-05,4.998173515920243e-05,0.0008464501102574557
