model,threshold,total_starts,actual_update_min,actual_update_q1,actual_update_median,actual_update_mean,actual_update_q3,actual_update_max,actual_update_stddev,interval_trigger_count,fallback_count,interval_trigger_fraction,fallback_fraction
48,8,78,2,2.0,2.0,2.3076923076923075,2.0,10,1.2841009256973246,76,2,0.9743589743589743,0.02564102564102564
48,9,78,2,2.0,2.0,2.5128205128205128,3.0,10,1.2983578360176578,76,2,0.9743589743589743,0.02564102564102564
48,10,78,2,2.0,3.0,2.9743589743589745,3.0,10,1.7169916966957135,74,4,0.9487179487179487,0.05128205128205128
48,11,78,2,3.0,3.0,3.3076923076923075,3.0,10,1.6510112853338716,74,4,0.9487179487179487,0.05128205128205128
48,12,78,2,3.0,3.0,3.576923076923077,4.0,10,1.581294753247143,74,4,0.9487179487179487,0.05128205128205128
48,13,78,3,3.0,4.0,4.1923076923076925,4.0,10,1.9018054330886331,71,7,0.9102564102564102,0.08974358974358974
48,14,78,3,4.0,4.0,4.576923076923077,5.0,10,1.8363790372474347,71,7,0.9102564102564102,0.08974358974358974
48,15,78,3,4.0,5.0,5.051282051282051,5.0,10,1.731291469168697,71,7,0.9102564102564102,0.08974358974358974
48,16,78,4,5.0,5.0,5.871794871794871,6.0,10,1.9305836393929299,66,12,0.8461538461538461,0.15384615384615385
48,17,78,4,5.0,6.0,6.551282051282051,7.0,10,1.744202381057915,65,13,0.8333333333333334,0.16666666666666666
48,18,78,5,6.0,7.0,7.3076923076923075,8.0,10,1.6587583579113712,61,17,0.782051282051282,0.21794871794871795
48,19,78,10,10.0,10.0,10.0,10.0,10,0.0,0,78,0.0,1.0
49,1,77,1,1.0,1.0,1.0,1.0,1,0.0,77,0,1.0,0.0
49,2,77,1,1.0,1.0,1.0,1.0,1,0.0,77,0,1.0,0.0
49,3,77,1,1.0,1.0,1.0,1.0,1,0.0,77,0,1.0,0.0
49,4,77,1,1.0,1.0,1.2467532467532467,1.0,10,1.4338744547901843,75,2,0.974025974025974,0.025974025974025976
49,5,77,1,1.0,1.0,1.3636363636363635,1.0,10,1.449667144142943,75,2,0.974025974025974,0.025974025974025976
49,6,77,1,1.0,1.0,1.6623376623376624,2.0,10,1.4469887192084854,75,2,0.974025974025974,0.025974025974025976
49,7,77,2,2.0,2.0,2.4155844155844157,2.0,10,1.775377401624422,73,4,0.948051948051948,0.05194805194805195
49,8,77,2,2.0,2.0,2.4675324675324677,2.0,10,1.7770865956464752,73,4,0.948051948051948,0.05194805194805195
49,9,77,2,2.0,2.0,2.5714285714285716,2.0,10,1.7759473157373173,73,4,0.948051948051948,0.05194805194805195
49,10,77,2,2.0,2.0,2.896103896103896,3.0,10,2.1110987819445297,71,6,0.922077922077922,0.07792207792207792
49,11,77,2,2.0,3.0,3.155844155844156,3.0,10,2.058021588523668,71,6,0.922077922077922,0.07792207792207792
49,12,77,2,3.0,3.0,3.4155844155844157,3.0,10,1.995778983095953,71,6,0.922077922077922,0.07792207792207792
49,13,77,3,3.0,3.0,3.948051948051948,4.0,10,2.1006869865554028,69,8,0.8961038961038961,0.1038961038961039
49,14,77,3,3.0,3.0,4.12987012987013,4.0,10,2.0911107428775515,69,8,0.8961038961038961,0.1038961038961039
49,15,77,3,3.0,4.0,4.35064935064935,5.0,10,2.062442340894059,69,8,0.8961038961038961,0.1038961038961039
49,16,77,3,4.0,4.0,4.974025974025974,5.0,10,2.273357982985933,65,12,0.8441558441558441,0.15584415584415584
49,17,77,4,4.0,5.0,5.454545454545454,6.0,10,2.1534958263038058,64,13,0.8311688311688312,0.16883116883116883
49,18,77,4,5.0,5.0,5.922077922077922,6.0,10,2.0434642966272953,63,14,0.8181818181818182,0.18181818181818182
49,19,77,10,10.0,10.0,10.0,10.0,10,0.0,0,77,0.0,1.0
50,1,67,1,1.0,1.0,1.0,1.0,1,0.0,67,0,1.0,0.0
50,2,67,1,1.0,1.0,1.0,1.0,1,0.0,67,0,1.0,0.0
50,3,67,1,1.0,1.0,1.0,1.0,1,0.0,67,0,1.0,0.0
50,4,67,1,1.0,1.0,1.1492537313432836,1.0,10,1.0961769568345399,66,1,0.9850746268656716,0.014925373134328358
50,5,67,1,1.0,1.0,1.2835820895522387,1.0,10,1.1303938047021784,66,1,0.9850746268656716,0.014925373134328358
50,6,67,1,1.0,2.0,1.671641791044776,2.0,10,1.1380535845198956,66,1,0.9850746268656716,0.014925373134328358
50,7,67,2,2.0,2.0,2.253731343283582,2.0,10,1.3641823704196838,65,2,0.9701492537313433,0.029850746268656716
50,8,67,2,2.0,2.0,2.3134328358208953,2.0,10,1.3736209390857956,65,2,0.9701492537313433,0.029850746268656716
50,9,67,2,2.0,2.0,2.462686567164179,2.5,10,1.3857306732459895,65,2,0.9701492537313433,0.029850746268656716
50,10,67,2,2.0,2.0,2.8955223880597014,3.0,10,1.853873140922297,63,4,0.9402985074626866,0.05970149253731343
50,11,67,2,2.5,3.0,3.2238805970149254,3.0,10,1.7856885082313472,63,4,0.9402985074626866,0.05970149253731343
50,12,67,2,3.0,3.0,3.4925373134328357,3.0,10,1.7223130431942277,63,4,0.9402985074626866,0.05970149253731343
50,13,67,3,3.0,3.0,4.0,4.0,10,1.9393798054663627,61,6,0.9104477611940298,0.08955223880597014
50,14,67,3,3.0,4.0,4.3283582089552235,4.0,10,1.8798861485174674,61,6,0.9104477611940298,0.08955223880597014
50,15,67,3,4.0,4.0,4.731343283582089,5.0,10,1.825050312553167,61,6,0.9104477611940298,0.08955223880597014
50,16,67,3,4.0,5.0,5.417910447761194,6.0,10,2.0011135238321636,58,9,0.8656716417910447,0.13432835820895522
50,17,67,3,5.0,5.0,5.895522388059701,6.0,10,1.869905643386964,58,9,0.8656716417910447,0.13432835820895522
50,18,67,4,5.0,6.0,6.537313432835821,7.0,10,1.8065251398373439,56,11,0.835820895522388,0.16417910447761194
50,19,67,10,10.0,10.0,10.0,10.0,10,0.0,0,67,0.0,1.0
51,1,73,1,1.0,1.0,1.0,1.0,1,0.0,73,0,1.0,0.0
51,2,73,1,1.0,1.0,1.0,1.0,1,0.0,73,0,1.0,0.0
51,3,73,1,1.0,1.0,1.0,1.0,1,0.0,73,0,1.0,0.0
51,4,73,1,1.0,1.0,1.2602739726027397,1.0,10,1.4714394895864238,71,2,0.9726027397260274,0.0273972602739726
51,5,73,1,1.0,1.0,1.452054794520548,1.0,10,1.490068453795852,71,2,0.9726027397260274,0.0273972602739726
51,6,73,1,1.0,2.0,1.821917808219178,2.0,10,1.455668803154546,71,2,0.9726027397260274,0.0273972602739726
51,7,73,2,2.0,2.0,2.452054794520548,2.0,10,1.8210421214119308,69,4,0.9452054794520548,0.0547945205479452
51,8,73,2,2.0,2.0,2.547945205479452,2.0,10,1.8210421214119306,69,4,0.9452054794520548,0.0547945205479452
51,9,73,2,2.0,2.0,2.7534246575342465,3.0,10,1.803959282699746,69,4,0.9452054794520548,0.0547945205479452
51,10,73,2,2.0,3.0,3.136986301369863,3.0,10,2.1152743174748077,67,6,0.9178082191780822,0.0821917808219178
51,11,73,2,2.0,3.0,3.4246575342465753,3.0,10,2.0668141602786076,67,6,0.9178082191780822,0.0821917808219178
51,12,73,2,3.0,3.0,3.712328767123288,4.0,10,1.9826608111102058,67,6,0.9178082191780822,0.0821917808219178
51,13,73,3,3.0,4.0,4.219178082191781,4.0,10,2.0887603673940967,65,8,0.8904109589041096,0.1095890410958904
51,14,73,3,3.0,4.0,4.465753424657534,5.0,10,2.061268340628486,65,8,0.8904109589041096,0.1095890410958904
51,15,73,3,3.0,5.0,4.835616438356165,5.0,10,2.0205363361635387,65,8,0.8904109589041096,0.1095890410958904
51,16,73,3,4.0,5.0,5.342465753424658,6.0,10,1.973934101703567,64,9,0.8767123287671232,0.1232876712328767
51,17,73,4,5.0,5.0,5.904109589041096,6.0,10,1.881156621487319,63,10,0.863013698630137,0.136986301369863
51,18,73,4,5.0,6.0,6.5479452054794525,7.0,10,1.8059346298824106,61,12,0.8356164383561644,0.1643835616438356
51,19,73,10,10.0,10.0,10.0,10.0,10,0.0,0,73,0.0,1.0
52,1,71,1,1.0,1.0,1.0,1.0,1,0.0,71,0,1.0,0.0
52,2,71,1,1.0,1.0,1.0,1.0,1,0.0,71,0,1.0,0.0
52,3,71,1,1.0,1.0,1.0,1.0,1,0.0,71,0,1.0,0.0
52,4,71,1,1.0,1.0,1.2816901408450705,1.0,10,1.493489142739331,69,2,0.971830985915493,0.028169014084507043
52,5,71,1,1.0,1.0,1.4929577464788732,2.0,10,1.5093440365767676,69,2,0.971830985915493,0.028169014084507043
52,6,71,1,1.0,2.0,1.8450704225352113,2.0,10,1.469386068252955,69,2,0.971830985915493,0.028169014084507043
52,7,71,2,2.0,2.0,2.464788732394366,2.0,10,1.8449091425049617,67,4,0.9436619718309859,0.056338028169014086
52,8,71,2,2.0,2.0,2.563380281690141,2.0,10,1.8441563158684968,67,4,0.9436619718309859,0.056338028169014086
52,9,71,2,2.0,2.0,2.76056338028169,3.0,10,1.8267556766905004,67,4,0.9436619718309859,0.056338028169014086
52,10,71,2,2.0,3.0,3.267605633802817,3.0,10,2.2763805375019257,64,7,0.9014084507042254,0.09859154929577464
52,11,71,2,3.0,3.0,3.6056338028169015,3.0,10,2.184960587129222,64,7,0.9014084507042254,0.09859154929577464
52,12,71,2,3.0,3.0,3.8732394366197185,4.0,10,2.1025107557112217,64,7,0.9014084507042254,0.09859154929577464
52,13,71,3,3.0,4.0,4.549295774647887,4.0,10,2.37823897681188,60,11,0.8450704225352113,0.15492957746478872
52,14,71,3,3.0,4.0,4.859154929577465,5.0,10,2.3030645514421653,60,11,0.8450704225352113,0.15492957746478872
52,15,71,3,4.0,5.0,5.380281690140845,5.0,10,2.22891495855756,59,12,0.8309859154929577,0.16901408450704225
52,16,71,3,4.5,5.0,6.126760563380282,7.0,10,2.32518106194746,54,17,0.7605633802816901,0.23943661971830985
52,17,71,3,5.0,6.0,6.704225352112676,10.0,10,2.2728920969609825,51,20,0.7183098591549296,0.28169014084507044
52,18,71,4,5.0,7.0,7.408450704225352,10.0,10,2.185596027185445,45,26,0.6338028169014085,0.36619718309859156
52,19,71,10,10.0,10.0,10.0,10.0,10,0.0,0,71,0.0,1.0
53,1,68,1,1.0,1.0,1.0,1.0,1,0.0,68,0,1.0,0.0
53,2,68,1,1.0,1.0,1.0,1.0,1,0.0,68,0,1.0,0.0
53,3,68,1,1.0,1.0,1.0,1.0,1,0.0,68,0,1.0,0.0
53,4,68,1,1.0,1.0,1.2794117647058822,1.0,10,1.522822343306453,66,2,0.9705882352941176,0.029411764705882353
53,5,68,1,1.0,1.0,1.4705882352941178,1.0,10,1.5384349212496495,66,2,0.9705882352941176,0.029411764705882353
53,6,68,1,1.0,2.0,1.7941176470588236,2.0,10,1.5103449501726784,66,2,0.9705882352941176,0.029411764705882353
53,7,68,2,2.0,2.0,2.3676470588235294,2.0,10,1.644101862493944,65,3,0.9558823529411765,0.04411764705882353
53,8,68,2,2.0,2.0,2.4411764705882355,2.0,10,1.648371325788477,65,3,0.9558823529411765,0.04411764705882353
53,9,68,2,2.0,2.0,2.588235294117647,3.0,10,1.647058823529412,65,3,0.9558823529411765,0.04411764705882353
53,10,68,2,2.0,2.0,2.985294117647059,3.0,10,2.039987363418356,63,5,0.9264705882352942,0.07352941176470588
53,11,68,2,2.0,3.0,3.3088235294117645,3.0,10,1.9722885552902039,63,5,0.9264705882352942,0.07352941176470588
53,12,68,2,3.0,3.0,3.514705882352941,3.0,10,1.913517296213069,63,5,0.9264705882352942,0.07352941176470588
53,13,68,3,3.0,3.0,4.102941176470588,4.0,10,2.066111051926477,61,7,0.8970588235294118,0.10294117647058823
53,14,68,3,3.0,4.0,4.470588235294118,5.0,10,1.9961034707008414,61,7,0.8970588235294118,0.10294117647058823
53,15,68,3,4.0,4.0,4.838235294117647,5.0,10,1.9373290749474334,61,7,0.8970588235294118,0.10294117647058823
53,16,68,3,4.0,5.0,5.4411764705882355,6.0,10,2.0319676999312795,59,9,0.8676470588235294,0.1323529411764706
53,17,68,3,5.0,6.0,5.955882352941177,6.25,10,1.9283780408706461,59,9,0.8676470588235294,0.1323529411764706
53,18,68,4,5.0,6.0,6.5,7.0,10,1.769845456862398,59,9,0.8676470588235294,0.1323529411764706
53,19,68,10,10.0,10.0,10.0,10.0,10,0.0,0,68,0.0,1.0
54,1,79,1,1.0,1.0,1.0,1.0,1,0.0,79,0,1.0,0.0
54,2,79,1,1.0,1.0,1.0,1.0,1,0.0,79,0,1.0,0.0
54,3,79,1,1.0,1.0,1.0,1.0,1,0.0,79,0,1.0,0.0
54,4,79,1,1.0,1.0,1.2658227848101267,1.0,10,1.4205442062859213,77,2,0.9746835443037974,0.02531645569620253
54,5,79,1,1.0,1.0,1.379746835443038,1.0,10,1.4346860236792642,77,2,0.9746835443037974,0.02531645569620253
54,6,79,1,1.0,1.0,1.6582278481012658,2.0,10,1.4309957226392487,77,2,0.9746835443037974,0.02531645569620253
54,7,79,2,2.0,2.0,2.430379746835443,2.0,10,1.7551626871387127,75,4,0.9493670886075949,0.05063291139240506
54,8,79,2,2.0,2.0,2.5063291139240507,2.0,10,1.7565315198685219,75,4,0.9493670886075949,0.05063291139240506
54,9,79,2,2.0,2.0,2.632911392405063,3.0,10,1.7515072365661615,75,4,0.9493670886075949,0.05063291139240506
54,10,79,2,2.0,2.0,2.8987341772151898,3.0,10,2.0903330042313244,73,6,0.9240506329113924,0.0759493670886076
54,11,79,2,2.0,3.0,3.2025316455696204,3.0,10,2.052351210077088,73,6,0.9240506329113924,0.0759493670886076
54,12,79,2,3.0,3.0,3.518987341772152,3.5,10,1.9542926428805345,73,6,0.9240506329113924,0.0759493670886076
54,13,79,3,3.0,3.0,4.177215189873418,4.0,10,2.2656459870207977,69,10,0.8734177215189873,0.12658227848101267
54,14,79,3,3.0,3.0,4.341772151898734,4.0,10,2.2495348377075484,69,10,0.8734177215189873,0.12658227848101267
54,15,79,3,3.0,4.0,4.620253164556962,5.0,10,2.2007121831631906,69,10,0.8734177215189873,0.12658227848101267
54,16,79,3,4.0,4.0,5.189873417721519,5.0,10,2.278551335061067,66,13,0.8354430379746836,0.16455696202531644
54,17,79,3,4.0,5.0,5.670886075949367,6.0,10,2.1683658840874793,65,14,0.8227848101265823,0.17721518987341772
54,18,79,4,5.0,6.0,6.265822784810126,7.0,10,2.072782394432837,63,16,0.7974683544303798,0.20253164556962025
54,19,79,10,10.0,10.0,10.0,10.0,10,0.0,0,79,0.0,1.0
55,1,67,1,1.0,1.0,1.0,1.0,1,0.0,67,0,1.0,0.0
55,2,67,1,1.0,1.0,1.0,1.0,1,0.0,67,0,1.0,0.0
55,3,67,1,1.0,1.0,1.0,1.0,1,0.0,67,0,1.0,0.0
55,4,67,1,1.0,1.0,1.1343283582089552,1.0,10,1.0912887409212484,66,1,0.9850746268656716,0.014925373134328358
55,5,67,1,1.0,1.0,1.2537313432835822,1.0,10,1.1242680349412824,66,1,0.9850746268656716,0.014925373134328358
55,6,67,1,1.0,1.0,1.6119402985074627,2.0,10,1.1454676927970084,66,1,0.9850746268656716,0.014925373134328358
55,7,67,2,2.0,2.0,2.2388059701492535,2.0,10,1.361403492655687,65,2,0.9701492537313433,0.029850746268656716
55,8,67,2,2.0,2.0,2.283582089552239,2.0,10,1.3692352168572794,65,2,0.9701492537313433,0.029850746268656716
55,9,67,2,2.0,2.0,2.4477611940298507,2.0,10,1.3852483164384606,65,2,0.9701492537313433,0.029850746268656716
55,10,67,2,2.0,2.0,2.716417910447761,3.0,10,1.646397878583603,64,3,0.9552238805970149,0.04477611940298507
55,11,67,2,2.0,3.0,3.0,3.0,10,1.620760831104266,64,3,0.9552238805970149,0.04477611940298507
55,12,67,2,3.0,3.0,3.2388059701492535,3.0,10,1.5748921047033333,64,3,0.9552238805970149,0.04477611940298507
55,13,67,3,3.0,3.0,3.716417910447761,4.0,10,1.646397878583603,63,4,0.9402985074626866,0.05970149253731343
55,14,67,3,3.0,3.0,3.925373134328358,4.0,10,1.65099185779401,63,4,0.9402985074626866,0.05970149253731343
55,15,67,3,3.0,4.0,4.253731343283582,4.5,10,1.642198049958121,63,4,0.9402985074626866,0.05970149253731343
55,16,67,3,4.0,4.0,4.776119402985074,5.0,10,1.700051759724664,62,5,0.9253731343283582,0.07462686567164178
55,17,67,3,4.0,5.0,5.253731343283582,6.0,10,1.7732951331676592,61,6,0.9104477611940298,0.08955223880597014
55,18,67,4,5.0,6.0,5.940298507462686,7.0,10,1.6829309633229776,60,7,0.8955223880597015,0.1044776119402985
55,19,67,10,10.0,10.0,10.0,10.0,10,0.0,0,67,0.0,1.0
56,1,52,1,1.0,1.0,1.0,1.0,1,0.0,52,0,1.0,0.0
56,2,52,1,1.0,1.0,1.0,1.0,1,0.0,52,0,1.0,0.0
56,3,52,1,1.0,1.0,1.0,1.0,1,0.0,52,0,1.0,0.0
56,4,52,1,1.0,1.0,1.3653846153846154,1.0,10,1.732371053630146,50,2,0.9615384615384616,0.038461538461538464
56,5,52,1,1.0,1.0,1.6153846153846154,2.0,10,1.7337581030130225,50,2,0.9615384615384616,0.038461538461538464
56,6,52,1,1.0,2.0,1.9038461538461537,2.0,10,1.6900115541777925,50,2,0.9615384615384616,0.038461538461538464
56,7,52,2,2.0,2.0,2.6346153846153846,2.0,10,2.1306269044384942,48,4,0.9230769230769231,0.07692307692307693
56,8,52,2,2.0,2.0,2.7115384615384617,2.0,10,2.124369032673525,48,4,0.9230769230769231,0.07692307692307693
56,9,52,2,2.0,2.0,2.8461538461538463,3.0,10,2.106625221173716,48,4,0.9230769230769231,0.07692307692307693
56,10,52,2,2.0,3.0,3.230769230769231,3.0,10,2.2754153011921603,47,5,0.9038461538461539,0.09615384615384616
56,11,52,2,2.0,3.0,3.5,3.0,10,2.205761685990718,47,5,0.9038461538461539,0.09615384615384616
56,12,52,2,3.0,3.0,3.730769230769231,4.0,10,2.122366101741753,47,5,0.9038461538461539,0.09615384615384616
56,13,52,3,3.0,3.5,4.326923076923077,4.0,10,2.293143239564368,45,7,0.8653846153846154,0.1346153846153846
56,14,52,3,3.0,4.0,4.673076923076923,5.0,10,2.21638265446333,45,7,0.8653846153846154,0.1346153846153846
56,15,52,3,4.0,4.0,5.115384615384615,5.0,10,2.2244605755263467,44,8,0.8461538461538461,0.15384615384615385
56,16,52,3,4.0,5.0,5.6923076923076925,6.0,10,2.2577938648367954,42,10,0.8076923076923077,0.19230769230769232
56,17,52,4,5.0,5.0,6.115384615384615,7.0,10,2.090765834604136,42,10,0.8076923076923077,0.19230769230769232
56,18,52,4,5.0,6.0,6.6923076923076925,7.0,10,1.8967427701443005,41,11,0.7884615384615384,0.21153846153846154
56,19,52,10,10.0,10.0,10.0,10.0,10,0.0,0,52,0.0,1.0
57,1,74,1,1.0,1.0,1.0,1.0,1,0.0,74,0,1.0,0.0
57,2,74,1,1.0,1.0,1.0,1.0,1,0.0,74,0,1.0,0.0
57,3,74,1,1.0,1.0,1.0,1.0,1,0.0,74,0,1.0,0.0
57,4,74,1,1.0,1.0,1.2567567567567568,1.0,10,1.4617724414430773,72,2,0.972972972972973,0.02702702702702703
57,5,74,1,1.0,1.0,1.364864864864865,1.0,10,1.4756979505298349,72,2,0.972972972972973,0.02702702702702703
57,6,74,1,1.0,1.0,1.6486486486486487,2.0,10,1.4743980212957684,72,2,0.972972972972973,0.02702702702702703
57,7,74,2,2.0,2.0,2.445945945945946,2.0,10,1.8094488625731728,70,4,0.9459459459459459,0.05405405405405406
57,8,74,2,2.0,2.0,2.4864864864864864,2.0,10,1.8102056269881461,70,4,0.9459459459459459,0.05405405405405406
57,9,74,2,2.0,2.0,2.581081081081081,2.0,10,1.8084393507435494,70,4,0.9459459459459459,0.05405405405405406
57,10,74,2,2.0,2.0,2.864864864864865,3.0,10,2.1581043002894194,68,6,0.918918918918919,0.08108108108108109
57,11,74,2,2.0,3.0,3.175675675675676,3.0,10,2.101210128217033,68,6,0.918918918918919,0.08108108108108109
57,12,74,2,3.0,3.0,3.445945945945946,3.0,10,2.014420256562948,68,6,0.918918918918919,0.08108108108108109
57,13,74,3,3.0,3.0,3.945945945945946,4.0,10,2.1428188803151134,66,8,0.8918918918918919,0.10810810810810811
57,14,74,3,3.0,3.0,4.121621621621622,4.0,10,2.1178310086392935,66,8,0.8918918918918919,0.10810810810810811
57,15,74,3,3.0,4.0,4.4324324324324325,4.75,10,2.0538762369690087,66,8,0.8918918918918919,0.10810810810810811
57,16,74,3,4.0,4.0,5.027027027027027,5.0,10,2.079325338693877,64,10,0.8648648648648649,0.13513513513513514
57,17,74,4,4.0,5.0,5.554054054054054,6.0,10,2.007700660712175,63,11,0.8513513513513513,0.14864864864864866
57,18,74,4,5.0,5.5,6.22972972972973,7.0,10,1.98335844913742,60,14,0.8108108108108109,0.1891891891891892
57,19,74,10,10.0,10.0,10.0,10.0,10,0.0,0,74,0.0,1.0
58,1,74,1,1.0,1.0,1.0,1.0,1,0.0,74,0,1.0,0.0
58,2,74,1,1.0,1.0,1.0,1.0,1,0.0,74,0,1.0,0.0
58,3,74,1,1.0,1.0,1.0,1.0,1,0.0,74,0,1.0,0.0
58,4,74,1,1.0,1.0,1.2702702702702702,1.0,10,1.4639570339406314,72,2,0.972972972972973,0.02702702702702703
58,5,74,1,1.0,1.0,1.4864864864864864,2.0,10,1.4818108283105729,72,2,0.972972972972973,0.02702702702702703
58,6,74,1,1.0,2.0,1.864864864864865,2.0,10,1.4362519195228565,72,2,0.972972972972973,0.02702702702702703
58,7,74,2,2.0,2.0,2.445945945945946,2.0,10,1.8094488625731728,70,4,0.9459459459459459,0.05405405405405406
58,8,74,2,2.0,2.0,2.527027027027027,2.0,10,1.8100542994167625,70,4,0.9459459459459459,0.05405405405405406
58,9,74,2,2.0,2.0,2.7162162162162162,3.0,10,1.7972972972972974,70,4,0.9459459459459459,0.05405405405405406
58,10,74,2,2.0,3.0,3.2567567567567566,3.0,10,2.2364354529982124,67,7,0.9054054054054054,0.0945945945945946
58,11,74,2,3.0,3.0,3.5945945945945947,3.0,10,2.1303401512366005,67,7,0.9054054054054054,0.0945945945945946
58,12,74,2,3.0,3.0,3.8378378378378377,4.0,10,2.0535205566066623,67,7,0.9054054054054054,0.0945945945945946
58,13,74,3,3.0,4.0,4.5,4.0,10,2.3495255415232816,63,11,0.8513513513513513,0.14864864864864866
58,14,74,3,4.0,4.0,4.9324324324324325,5.0,10,2.213784097245801,63,11,0.8513513513513513,0.14864864864864866
58,15,74,3,4.0,5.0,5.445945945945946,5.75,10,2.11903784828954,62,12,0.8378378378378378,0.16216216216216217
58,16,74,4,5.0,5.0,6.256756756756757,7.0,10,2.1875619577993906,57,17,0.7702702702702703,0.22972972972972974
58,17,74,4,5.0,6.0,6.9324324324324325,9.5,10,1.9544203611652553,55,19,0.7432432432432432,0.25675675675675674
58,18,74,5,6.0,7.0,7.54054054054054,10.0,10,1.7796840684491164,52,22,0.7027027027027027,0.2972972972972973
58,19,74,10,10.0,10.0,10.0,10.0,10,0.0,0,74,0.0,1.0
59,1,64,1,1.0,1.0,1.0,1.0,1,0.0,64,0,1.0,0.0
59,2,64,1,1.0,1.0,1.0,1.0,1,0.0,64,0,1.0,0.0
59,3,64,1,1.0,1.0,1.0,1.0,1,0.0,64,0,1.0,0.0
59,4,64,1,1.0,1.0,1.3125,1.0,10,1.5699820858850588,62,2,0.96875,0.03125
59,5,64,1,1.0,1.0,1.515625,2.0,10,1.5810616241547955,62,2,0.96875,0.03125
59,6,64,1,1.0,2.0,1.859375,2.0,10,1.5397563474053289,62,2,0.96875,0.03125
59,7,64,2,2.0,2.0,2.40625,2.0,10,1.6929887588226922,61,3,0.953125,0.046875
59,8,64,2,2.0,2.0,2.5,2.0,10,1.695582495781317,61,3,0.953125,0.046875
59,9,64,2,2.0,2.0,2.6875,3.0,10,1.6851835953390955,61,3,0.953125,0.046875
59,10,64,2,2.0,3.0,3.109375,3.0,10,2.077537510942943,59,5,0.921875,0.078125
59,11,64,2,2.75,3.0,3.453125,3.0,10,2.0072500428135505,59,5,0.921875,0.078125
59,12,64,2,3.0,3.0,3.75,4.0,10,1.8957188610128877,59,5,0.921875,0.078125
59,13,64,3,3.0,4.0,4.28125,4.0,10,2.0876777618923854,57,7,0.890625,0.109375
59,14,64,3,3.0,4.0,4.640625,5.0,10,2.0261353877209194,57,7,0.890625,0.109375
59,15,64,3,4.0,5.0,5.0,5.0,10,1.984313483298443,57,7,0.890625,0.109375
59,16,64,3,4.0,5.0,5.640625,6.0,10,2.0106527819031808,55,9,0.859375,0.140625
59,17,64,4,5.0,6.0,6.15625,7.0,10,1.88926862502398,55,9,0.859375,0.140625
59,18,64,4,6.0,6.0,6.765625,8.0,10,1.7830993689009595,54,10,0.84375,0.15625
59,19,64,10,10.0,10.0,10.0,10.0,10,0.0,0,64,0.0,1.0
60,1,72,1,1.0,1.0,1.0,1.0,1,0.0,72,0,1.0,0.0
60,2,72,1,1.0,1.0,1.0,1.0,1,0.0,72,0,1.0,0.0
60,3,72,1,1.0,1.0,1.0,1.0,1,0.0,72,0,1.0,0.0
60,4,72,1,1.0,1.0,1.1388888888888888,1.0,10,1.0581109419300505,71,1,0.9861111111111112,0.013888888888888888
60,5,72,1,1.0,1.0,1.2361111111111112,1.0,10,1.0864449614780252,71,1,0.9861111111111112,0.013888888888888888
60,6,72,1,1.0,1.0,1.5555555555555556,2.0,10,1.11665284679121,71,1,0.9861111111111112,0.013888888888888888
60,7,72,2,2.0,2.0,2.236111111111111,2.0,10,1.3175424888315912,70,2,0.9722222222222222,0.027777777777777776
60,8,72,2,2.0,2.0,2.2916666666666665,2.0,10,1.3274610268394993,70,2,0.9722222222222222,0.027777777777777776
60,9,72,2,2.0,2.0,2.388888888888889,2.0,10,1.3391078659104387,70,2,0.9722222222222222,0.027777777777777776
60,10,72,2,2.0,2.0,2.7083333333333335,3.0,10,1.8290670056373306,68,4,0.9444444444444444,0.05555555555555555
60,11,72,2,2.0,3.0,3.0,3.0,10,1.7950549357115013,68,4,0.9444444444444444,0.05555555555555555
60,12,72,2,3.0,3.0,3.263888888888889,3.0,10,1.7239574591583327,68,4,0.9444444444444444,0.05555555555555555
60,13,72,3,3.0,3.0,3.7777777777777777,4.0,10,1.916465367851149,66,6,0.9166666666666666,0.08333333333333333
60,14,72,3,3.0,3.0,4.0,4.0,10,1.90029237516523,66,6,0.9166666666666666,0.08333333333333333
60,15,72,3,3.0,4.0,4.208333333333333,4.25,10,1.8925108248626272,66,6,0.9166666666666666,0.08333333333333333
60,16,72,3,4.0,4.0,4.805555555555555,5.0,10,1.9835356261602446,64,8,0.8888888888888888,0.1111111111111111
60,17,72,3,4.0,4.5,5.152777777777778,6.0,10,1.9196333722746688,64,8,0.8888888888888888,0.1111111111111111
60,18,72,4,4.0,5.0,5.694444444444445,6.0,10,1.919482633484063,62,10,0.8611111111111112,0.1388888888888889
60,19,72,10,10.0,10.0,10.0,10.0,10,0.0,0,72,0.0,1.0
61,1,71,1,1.0,1.0,1.0,1.0,1,0.0,71,0,1.0,0.0
61,2,71,1,1.0,1.0,1.0,1.0,1,0.0,71,0,1.0,0.0
61,3,71,1,1.0,1.0,1.0,1.0,1,0.0,71,0,1.0,0.0
61,4,71,1,1.0,1.0,1.1267605633802817,1.0,10,1.0605549632122084,70,1,0.9859154929577465,0.014084507042253521
61,5,71,1,1.0,1.0,1.295774647887324,1.0,10,1.105611375030443,70,1,0.9859154929577465,0.014084507042253521
61,6,71,1,1.0,2.0,1.6901408450704225,2.0,10,1.1081204655082222,70,1,0.9859154929577465,0.014084507042253521
61,7,71,2,2.0,2.0,2.3380281690140845,2.0,10,1.6093359838969803,68,3,0.9577464788732394,0.04225352112676056
